Date;Recipe Name ;Holder Tank Status ;Pasteurizer Temperature Setpoint (°C);Pasteurizer Temperature (TT170) (°C);Pasteurizer Outlet Temperature Setpoint (°C);Pasteurizer Outlet Temperature (TT270) (°C);Pasteurizer Holder Temperature (TT870) (°C);Temperature After Holder Tank (TT970) (°C);Pasteurizer Flow Setpoint (lt/h);Pasteurizer Flow Real (lt/h);Total Pasteurized Product;Online User;
01.12.2020 14:57:53;separuvannia;False;72,5;43,432;7;30,281;34,122;39,815;5000;-2,170;2.141,645;;
01.12.2020 14:57:57;separuvannia;False;72,5;43,121;7;30,288;34,122;39,779;5000;-2,170;2.141,645;;
01.12.2020 14:57:59;separuvannia;False;72,5;43,077;7;30,266;34,122;39,750;5000;-2,170;2.141,645;;
01.12.2020 14:58:00;separuvannia;False;72,5;43,077;7;30,273;34,093;39,750;5000;-2,170;2.141,645;;
01.12.2020 14:58:10;separuvannia;False;72,5;43,222;7;30,245;34,093;39,815;5000;-2,170;2.141,645;;
01.12.2020 14:58:11;separuvannia;False;72,5;43,251;7;30,237;34,057;39,779;5000;-2,170;2.141,645;;
01.12.2020 14:58:13;separuvannia;False;72,5;43,251;7;30,245;34,078;39,808;5000;-2,170;2.141,645;;
01.12.2020 14:58:14;separuvannia;False;72,5;43,287;7;30,245;34,057;39,815;5000;-2,170;2.141,645;;
01.12.2020 14:58:16;separuvannia;False;72,5;43,294;7;30,245;34,057;39,844;5000;-2,170;2.141,645;;
01.12.2020 14:58:18;separuvannia;False;72,5;43,258;7;30,237;34,078;39,844;5000;-2,170;2.141,645;;
01.12.2020 14:58:32;separuvannia;False;72,5;42,940;7;30,245;34,057;40,046;5000;-2,170;2.141,645;;
01.12.2020 14:58:36;separuvannia;False;72,5;42,911;7;30,302;34,057;40,046;5000;-2,170;2.141,645;;
01.12.2020 14:58:39;separuvannia;False;72,5;42,911;7;30,281;34,028;39,714;5000;-2,170;2.141,645;;
01.12.2020 14:58:40;separuvannia;False;72,5;42,911;7;30,317;34,028;39,677;5000;-2,170;2.141,645;;
01.12.2020 14:58:51;separuvannia;False;72,5;42,962;7;30,288;34,006;39,815;5000;-2,170;2.141,645;;
01.12.2020 14:58:53;separuvannia;False;72,5;42,976;7;30,281;33,999;39,844;5000;-2,170;2.141,645;;
01.12.2020 14:58:56;separuvannia;False;72,5;42,969;7;30,252;33,984;39,815;5000;-2,170;2.141,645;;
01.12.2020 14:58:59;separuvannia;False;72,5;42,998;7;30,259;33,984;40,184;5000;-2,170;2.141,645;;
01.12.2020 14:59:10;separuvannia;False;72,5;42,940;7;30,266;33,984;40,357;5000;-2,170;2.141,645;;
01.12.2020 14:59:11;separuvannia;False;72,5;42,940;7;30,273;33,984;40,357;5000;-2,170;2.141,645;;
01.12.2020 14:59:14;separuvannia;False;72,5;42,875;7;30,273;33,984;40,082;5000;-2,170;2.141,645;;
01.12.2020 14:59:15;separuvannia;False;72,5;42,846;7;30,273;33,948;39,865;5000;-2,170;2.141,645;;
01.12.2020 14:59:17;separuvannia;False;72,5;42,875;7;30,273;33,984;39,815;5000;-2,170;2.141,645;;
01.12.2020 14:59:20;separuvannia;False;72,5;43,099;7;30,273;33,984;39,504;5000;-2,170;2.141,645;;
01.12.2020 14:59:32;separuvannia;False;72,5;43,048;7;30,346;33,955;39,706;5000;-2,170;2.141,645;;
01.12.2020 14:59:35;separuvannia;False;72,5;43,048;7;30,346;33,955;39,959;5000;-2,170;2.141,645;;
01.12.2020 14:59:37;separuvannia;False;72,5;43,077;7;30,346;33,919;39,981;5000;-2,170;2.141,645;;
01.12.2020 14:59:38;separuvannia;False;72,5;43,113;7;30,346;33,955;39,959;5000;-2,170;2.141,645;;
01.12.2020 14:59:50;separuvannia;False;72,5;43,048;7;30,273;33,919;39,786;5000;-2,170;2.141,645;;
01.12.2020 14:59:51;separuvannia;False;72,5;43,077;7;30,273;33,919;39,815;5000;-2,170;2.141,645;;
01.12.2020 14:59:53;separuvannia;False;72,5;43,113;7;30,273;33,919;39,873;5000;-2,170;2.141,645;;
01.12.2020 14:59:55;separuvannia;False;72,5;43,150;7;30,273;33,905;39,880;5000;-2,170;2.141,645;;
01.12.2020 14:59:56;separuvannia;False;72,5;43,179;7;30,245;33,890;39,880;5000;-2,170;2.141,645;;
01.12.2020 14:59:58;separuvannia;False;72,5;43,352;7;30,273;33,905;39,909;5000;-2,170;2.141,645;;
01.12.2020 14:59:59;separuvannia;False;72,5;43,359;7;30,273;33,912;39,938;5000;-2,170;2.141,645;;
01.12.2020 15:00:00;separuvannia;False;72,5;43,367;7;30,273;33,890;39,981;5000;-2,170;2.141,645;;
01.12.2020 15:00:12;separuvannia;False;72,5;42,752;7;30,252;33,854;39,750;5000;-2,170;2.141,645;;
01.12.2020 15:00:14;separuvannia;False;72,5;42,752;7;30,273;33,854;39,815;5000;-2,170;2.141,645;;
01.12.2020 15:00:18;separuvannia;False;72,5;42,701;7;30,288;33,876;40,046;5000;-2,170;2.141,645;;
01.12.2020 15:00:19;separuvannia;False;72,5;42,737;7;30,281;33,825;40,046;5000;-2,170;2.141,645;;
01.12.2020 15:00:31;separuvannia;False;72,5;42,846;7;30,281;33,782;39,721;5000;-2,170;2.141,645;;
01.12.2020 15:00:32;separuvannia;False;72,5;42,846;7;30,281;33,811;39,880;5000;-2,170;2.141,645;;
01.12.2020 15:00:33;separuvannia;False;72,5;42,875;7;30,317;33,811;39,909;5000;-2,170;2.141,645;;
01.12.2020 15:00:34;separuvannia;False;72,5;42,875;7;30,252;33,811;39,909;5000;-2,170;2.141,645;;
01.12.2020 15:00:36;separuvannia;False;72,5;42,875;7;30,273;33,811;39,909;5000;-2,170;2.141,645;;
01.12.2020 15:00:38;separuvannia;False;72,5;42,875;7;30,237;33,782;39,880;5000;-2,170;2.141,645;;
01.12.2020 15:00:51;separuvannia;False;72,5;42,911;7;30,273;33,782;39,916;5000;-2,170;2.141,645;;
01.12.2020 15:00:52;separuvannia;False;72,5;42,904;7;30,245;33,782;39,721;5000;-2,170;2.141,645;;
01.12.2020 15:00:53;separuvannia;False;72,5;42,875;7;30,273;33,782;39,648;5000;-2,170;2.141,645;;
01.12.2020 15:00:58;separuvannia;False;72,5;42,875;7;30,237;33,753;39,576;5000;-2,170;2.141,645;;
01.12.2020 15:01:09;separuvannia;False;72,5;42,875;7;30,237;33,746;40,082;5000;-2,170;2.141,645;;
01.12.2020 15:01:10;separuvannia;False;72,5;42,875;7;30,245;33,746;40,046;5000;-2,170;2.141,645;;
01.12.2020 15:01:12;separuvannia;False;72,5;42,846;7;30,208;33,746;40,025;5000;-2,170;2.141,645;;
01.12.2020 15:01:13;separuvannia;False;72,5;42,839;7;30,223;33,746;39,981;5000;-2,170;2.141,645;;
01.12.2020 15:01:14;separuvannia;False;72,5;42,810;7;30,237;33,746;39,988;5000;-2,170;2.141,645;;
01.12.2020 15:01:15;separuvannia;False;72,5;42,810;7;30,245;33,746;39,952;5000;-2,170;2.141,645;;
01.12.2020 15:01:17;separuvannia;False;72,5;42,773;7;30,245;33,717;39,981;5000;-2,170;2.141,645;;
01.12.2020 15:01:18;separuvannia;False;72,5;42,802;7;30,237;33,717;39,981;5000;-2,170;2.141,645;;
01.12.2020 15:01:34;separuvannia;False;72,5;42,499;7;30,273;33,717;39,959;5000;-2,170;2.141,645;;
01.12.2020 15:01:35;separuvannia;False;72,5;42,470;7;30,273;33,717;39,916;5000;-2,170;2.141,645;;
01.12.2020 15:01:38;separuvannia;False;72,5;42,499;7;30,237;33,717;39,670;5000;-2,170;2.141,645;;
01.12.2020 15:01:39;separuvannia;False;72,5;42,737;7;30,237;33,709;39,670;5000;-2,170;2.141,645;;
01.12.2020 15:01:50;separuvannia;False;72,5;42,701;7;30,237;33,681;40,328;5000;-2,170;2.141,645;;
01.12.2020 15:01:51;separuvannia;False;72,5;42,737;7;30,245;33,673;40,299;5000;-2,170;2.141,645;;
01.12.2020 15:01:52;separuvannia;False;72,5;42,737;7;30,237;33,673;40,292;5000;-2,170;2.141,645;;
01.12.2020 15:01:54;separuvannia;False;72,5;42,737;7;30,245;33,673;39,945;5000;-2,170;2.141,645;;
01.12.2020 15:01:56;separuvannia;False;72,5;42,737;7;30,237;33,652;39,562;5000;-2,170;2.141,645;;
01.12.2020 15:01:57;separuvannia;False;72,5;42,701;7;30,237;33,659;39,511;5000;-2,170;2.141,645;;
01.12.2020 15:01:58;separuvannia;False;72,5;42,701;7;30,273;33,644;39,504;5000;-2,170;2.141,645;;
01.12.2020 15:02:00;separuvannia;False;72,5;42,701;7;30,273;33,673;39,504;5000;-2,170;2.141,645;;
01.12.2020 15:02:11;separuvannia;False;72,5;42,564;7;30,281;33,644;39,439;5000;-2,170;2.141,645;;
01.12.2020 15:02:12;separuvannia;False;72,5;42,564;7;30,281;33,644;39,402;5000;-2,170;2.141,645;;
01.12.2020 15:02:14;separuvannia;False;72,5;42,527;7;30,237;33,644;39,402;5000;-2,170;2.141,645;;
01.12.2020 15:02:15;separuvannia;False;72,5;42,535;7;30,245;33,644;39,439;5000;-2,170;2.141,645;;
01.12.2020 15:02:17;separuvannia;False;72,5;42,564;7;30,237;33,637;39,504;5000;-2,170;2.141,645;;
01.12.2020 15:02:18;separuvannia;False;72,5;42,600;7;30,237;33,608;39,468;5000;-2,170;2.141,645;;
01.12.2020 15:02:32;separuvannia;False;72,5;42,571;7;30,237;33,579;39,178;5000;-2,170;2.141,645;;
01.12.2020 15:02:34;separuvannia;False;72,5;42,629;7;30,208;33,608;39,229;5000;-2,170;2.141,645;;
01.12.2020 15:02:36;separuvannia;False;72,5;42,629;7;30,245;33,579;39,294;5000;-2,170;2.141,645;;
01.12.2020 15:02:37;separuvannia;False;72,5;42,600;7;30,208;33,608;39,294;5000;-2,170;2.141,645;;
01.12.2020 15:02:50;separuvannia;False;72,5;42,390;7;30,245;33,579;39,294;5000;-2,170;2.141,645;;
01.12.2020 15:02:51;separuvannia;False;72,5;42,390;7;30,245;33,550;39,265;5000;-2,170;2.141,645;;
01.12.2020 15:02:52;separuvannia;False;72,5;42,361;7;30,237;33,543;39,294;5000;-2,170;2.141,645;;
01.12.2020 15:02:56;separuvannia;False;72,5;42,325;7;30,237;33,543;39,265;5000;-2,170;2.141,645;;
01.12.2020 15:02:57;separuvannia;False;72,5;42,506;7;30,237;33,543;39,070;5000;-2,170;2.141,645;;
01.12.2020 15:02:58;separuvannia;False;72,5;42,527;7;30,245;33,550;38,932;5000;-2,170;2.141,645;;
01.12.2020 15:03:10;separuvannia;False;72,5;42,079;7;30,245;33,500;39,873;5000;-2,170;2.141,645;;
01.12.2020 15:03:11;separuvannia;False;72,5;42,115;7;30,237;33,500;39,844;5000;-2,170;2.141,645;;
01.12.2020 15:03:13;separuvannia;False;72,5;42,144;7;30,245;33,471;39,272;5000;1.351,273;2.141,645;;
01.12.2020 15:03:15;separuvannia;False;72,5;42,303;7;30,273;33,500;39,005;5000;3.007,089;2.141,645;;
01.12.2020 15:03:18;separuvannia;False;72,5;44,437;7;30,780;37,941;36,422;5000;1.484,375;2.141,645;;
01.12.2020 15:03:19;separuvannia;False;72,5;44,741;7;30,816;38,281;36,343;5000;4.004,630;2.141,645;;
01.12.2020 15:03:31;separuvannia;False;72,5;58,095;7;16,131;39,952;38,527;5000;6.088,687;2.141,645;;
01.12.2020 15:03:33;separuvannia;False;72,5;59,368;7;13,766;39,974;39,091;5000;5.583,767;2.141,645;;
01.12.2020 15:03:34;separuvannia;False;72,5;59,795;7;12,710;39,938;39,272;5000;5.410,156;2.141,645;;
01.12.2020 15:03:36;separuvannia;False;72,5;60,417;7;11,227;39,909;39,656;5000;5.198,207;2.141,645;;
01.12.2020 15:03:38;separuvannia;False;72,5;60,872;7;10,077;39,714;39,844;5000;5.127,315;2.141,645;;
01.12.2020 15:03:39;separuvannia;False;72,5;61,205;7;9,599;39,670;39,844;5000;5.096,209;2.141,645;;
01.12.2020 15:03:49;separuvannia;False;72,5;65,321;7;6,727;39,149;39,533;5000;4.989,149;2.141,645;;
01.12.2020 15:03:52;separuvannia;False;72,5;66,247;7;6,453;39,084;39,287;5000;5.010,851;2.141,645;;
01.12.2020 15:03:54;separuvannia;False;72,5;66,819;7;6,214;39,330;39,236;5000;4.973,235;2.141,645;;
01.12.2020 15:03:55;separuvannia;False;72,5;67,043;7;6,207;39,352;39,077;5000;4.981,916;2.141,645;;
01.12.2020 15:03:57;separuvannia;False;72,5;67,499;7;6,105;39,750;39,063;5000;4.968,895;2.141,645;;
01.12.2020 15:03:58;separuvannia;False;72,5;67,737;7;6,105;39,945;39,063;5000;4.984,809;2.141,645;;
01.12.2020 15:04:11;separuvannia;False;72,5;70,059;7;6,568;51,787;43,482;5000;4.988,426;2.141,645;;
01.12.2020 15:04:12;separuvannia;False;72,5;70,211;7;6,604;52,662;44,466;5000;4.975,405;2.141,645;;
01.12.2020 15:04:14;separuvannia;False;72,5;70,298;7;6,814;54,593;46,853;5000;4.988,426;2.141,645;;
01.12.2020 15:04:16;separuvannia;False;72,5;70,501;7;7,017;56,062;48,922;5000;4.986,979;2.141,645;;
01.12.2020 15:04:29;separuvannia;False;72,5;71,918;7;7,436;61,740;58,818;5000;4.995,660;2.141,645;;
01.12.2020 15:04:31;separuvannia;False;72,5;72,273;7;7,270;62,514;59,635;5000;4.991,319;2.141,645;;
01.12.2020 15:04:37;separuvannia;False;72,5;73,647;7;6,843;64,663;61,842;5000;4.984,809;2.141,645;;
01.12.2020 15:04:39;separuvannia;False;72,5;74,139;7;6,648;65,328;62,601;5000;4.986,256;2.141,645;;
01.12.2020 15:04:53;separuvannia;False;72,5;72,960;7;6,547;68,721;67,079;5000;4.984,809;2.141,645;;
01.12.2020 15:04:54;separuvannia;False;72,5;72,758;7;6,684;68,887;67,289;5000;4.973,235;2.141,645;;
01.12.2020 15:04:56;separuvannia;False;72,5;72,555;7;6,749;69,148;67,745;5000;4.976,128;2.141,645;;
01.12.2020 15:04:59;separuvannia;False;72,5;72,454;7;6,952;69,538;68,345;5000;4.992,043;2.141,645;;
01.12.2020 15:05:12;separuvannia;False;72,5;73,112;7;7,400;70,927;70,016;5000;4.989,873;2.141,645;;
01.12.2020 15:05:14;separuvannia;False;72,5;73,090;7;7,241;71,173;70,233;5000;4.992,043;2.141,645;;
01.12.2020 15:05:30;separuvannia;False;72,5;72,982;7;6,576;73,944;72,548;5000;4.976,128;2.141,645;;
01.12.2020 15:05:31;separuvannia;False;72,5;72,982;7;6,547;73,944;72,873;5000;4.994,213;2.141,645;;
01.12.2020 15:05:35;separuvannia;False;72,5;72,902;7;6,612;73,944;73,445;5000;4.968,895;2.141,645;;
01.12.2020 15:05:36;separuvannia;False;72,5;72,902;7;6,677;73,691;73,691;5000;4.974,682;2.141,645;;
01.12.2020 15:05:56;separuvannia;False;72,5;72,931;7;7,335;72,548;72,352;5000;4.979,022;2.141,645;;
01.12.2020 15:05:58;separuvannia;False;72,5;72,902;7;7,335;72,577;72,352;5000;4.977,575;2.141,645;;
01.12.2020 15:06:11;separuvannia;False;72,5;72,700;7;6,655;72,656;72,541;5000;4.994,213;0,139;;
01.12.2020 15:06:13;separuvannia;False;72,5;72,635;7;6,626;72,620;72,541;5000;4.976,128;4,293;;
01.12.2020 15:06:14;separuvannia;False;72,5;72,591;7;6,626;72,620;72,533;5000;4.969,618;5,674;;
01.12.2020 15:06:15;separuvannia;False;72,5;72,591;7;6,648;72,627;72,541;5000;4.968,171;7,054;;
01.12.2020 15:06:18;separuvannia;False;72,5;72,526;7;6,720;72,591;72,533;5000;4.994,213;11,207;;
01.12.2020 15:06:19;separuvannia;False;72,5;72,555;7;6,720;72,591;72,533;5000;4.989,149;12,594;;
01.12.2020 15:06:31;separuvannia;False;72,5;72,620;7;7,270;72,591;72,461;5000;4.933,449;29,132;;
01.12.2020 15:06:32;separuvannia;False;72,5;72,591;7;7,299;72,591;72,490;5000;4.920,428;30,500;;
01.12.2020 15:06:33;separuvannia;False;72,5;72,591;7;7,328;72,562;72,461;5000;4.899,450;31,864;;
01.12.2020 15:06:34;separuvannia;False;72,5;72,591;7;7,328;72,555;72,490;5000;4.880,642;33,221;;
01.12.2020 15:06:38;separuvannia;False;72,5;72,584;7;7,378;72,591;72,461;5000;4.876,302;37,288;;
01.12.2020 15:06:40;separuvannia;False;72,5;72,584;7;7,335;72,555;72,461;5000;4.882,089;40,000;;
01.12.2020 15:06:50;separuvannia;False;72,5;72,635;7;6,829;72,483;72,461;5000;4.968,895;53,692;;
01.12.2020 15:06:51;separuvannia;False;72,5;72,656;7;6,670;72,483;72,425;5000;4.968,171;55,072;;
01.12.2020 15:06:55;separuvannia;False;72,5;72,620;7;6,416;72,345;72,396;5000;5.007,957;62,015;;
01.12.2020 15:06:56;separuvannia;False;72,5;72,620;7;6,409;72,338;72,396;5000;5.002,894;63,405;;
01.12.2020 15:07:09;separuvannia;False;72,5;72,519;7;6,633;72,237;72,150;5000;5.019,531;81,463;;
01.12.2020 15:07:10;separuvannia;False;72,5;72,490;7;6,677;72,237;72,143;5000;5.039,786;82,861;;
01.12.2020 15:07:11;separuvannia;False;72,5;72,490;7;6,691;72,237;72,114;5000;5.033,275;84,260;;
01.12.2020 15:07:13;separuvannia;False;72,5;72,490;7;6,749;72,237;72,143;5000;5.043,403;87,060;;
01.12.2020 15:07:17;separuvannia;False;72,5;72,490;7;6,959;72,244;72,143;5000;5.026,765;91,264;;
01.12.2020 15:07:18;separuvannia;False;72,5;72,490;7;6,959;72,280;72,179;5000;5.008,681;92,656;;
01.12.2020 15:07:19;separuvannia;False;72,5;72,490;7;6,959;72,244;72,143;5000;5.028,212;94,050;;
01.12.2020 15:07:20;separuvannia;False;72,5;72,490;7;6,988;72,280;72,143;5000;5.046,296;95,451;;
01.12.2020 15:07:31;separuvannia;False;72,5;72,519;7;7,205;72,280;72,201;5000;5.027,488;110,759;;
01.12.2020 15:07:32;separuvannia;False;72,5;72,519;7;7,169;72,331;72,172;5000;5.025,318;112,155;;
01.12.2020 15:07:33;separuvannia;False;72,5;72,519;7;7,198;72,273;72,172;5000;5.027,488;113,551;;
01.12.2020 15:07:36;separuvannia;False;72,5;72,519;7;7,096;72,295;72,215;5000;5.029,659;119,149;;
01.12.2020 15:07:38;separuvannia;False;72,5;72,490;7;7,067;72,295;72,222;5000;5.065,827;121,950;;
01.12.2020 15:07:39;separuvannia;False;72,5;72,490;7;7,031;72,280;72,215;5000;5.083,188;123,362;;
01.12.2020 15:07:52;separuvannia;False;72,5;72,519;7;6,865;72,172;72,179;5000;5.018,808;141,486;;
01.12.2020 15:07:53;separuvannia;False;72,5;72,519;7;6,865;72,164;72,143;5000;5.032,552;142,881;;
01.12.2020 15:07:55;separuvannia;False;72,5;72,446;7;6,858;72,193;72,114;5000;5.045,573;145,686;;
01.12.2020 15:07:56;separuvannia;False;72,5;72,446;7;6,894;72,179;72,114;5000;5.023,872;147,084;;
01.12.2020 15:07:57;separuvannia;False;72,5;72,446;7;6,865;72,172;72,114;5000;5.030,382;148,480;;
01.12.2020 15:08:00;separuvannia;False;72,5;72,381;7;6,923;72,164;72,114;5000;5.031,829;151,277;;
01.12.2020 15:08:09;separuvannia;False;72,5;72,446;7;7,031;72,172;72,078;5000;5.005,063;165,160;;
01.12.2020 15:08:11;separuvannia;False;72,5;72,475;7;7,031;72,164;72,078;5000;5.010,851;166,551;;
01.12.2020 15:08:11;separuvannia;False;72,5;72,475;7;7,031;72,164;72,106;5000;5.018,084;167,944;;
01.12.2020 15:08:12;separuvannia;False;72,5;72,475;7;7,060;72,201;72,114;5000;5.033,999;169,340;;
01.12.2020 15:08:14;separuvannia;False;72,5;72,475;7;7,038;72,172;72,114;5000;5.008,681;172,129;;
01.12.2020 15:08:15;separuvannia;False;72,5;72,512;7;7,031;72,201;72,114;5000;4.997,830;173,518;;
01.12.2020 15:08:16;separuvannia;False;72,5;72,490;7;7,031;72,172;72,114;5000;4.994,937;174,907;;
01.12.2020 15:08:18;separuvannia;False;72,5;72,446;7;7,002;72,164;72,114;5000;4.997,106;177,678;;
01.12.2020 15:08:30;separuvannia;False;72,5;72,446;7;6,973;72,164;72,078;5000;5.023,872;194,368;;
01.12.2020 15:08:31;separuvannia;False;72,5;72,446;7;6,966;72,164;72,078;5000;5.030,382;195,764;;
01.12.2020 15:08:32;separuvannia;False;72,5;72,446;7;6,966;72,164;72,078;5000;5.031,105;197,162;;
01.12.2020 15:08:34;separuvannia;False;72,5;72,410;7;6,966;72,164;72,078;5000;4.991,319;199,946;;
01.12.2020 15:08:36;separuvannia;False;72,5;72,410;7;6,995;72,164;72,078;5000;4.985,532;201,331;;
01.12.2020 15:08:37;separuvannia;False;72,5;72,389;7;6,966;72,135;72,078;5000;4.993,490;202,718;;
01.12.2020 15:08:38;separuvannia;False;72,5;72,352;7;6,995;72,135;72,078;5000;4.983,362;204,103;;
01.12.2020 15:08:39;separuvannia;False;72,5;72,345;7;6,966;72,135;72,106;5000;4.992,766;205,489;;
01.12.2020 15:08:51;separuvannia;False;72,5;72,345;7;6,923;72,063;71,969;5000;5.014,468;222,183;;
01.12.2020 15:08:53;separuvannia;False;72,5;72,410;7;6,959;72,092;72,005;5000;5.011,574;224,972;;
01.12.2020 15:08:54;separuvannia;False;72,5;72,446;7;6,959;72,121;71,969;5000;5.000,724;226,363;;
01.12.2020 15:08:55;separuvannia;False;72,5;72,446;7;6,959;72,121;71,969;5000;5.019,531;227,753;;
01.12.2020 15:08:56;separuvannia;False;72,5;72,475;7;6,930;72,121;72,005;5000;5.031,829;230,553;;
01.12.2020 15:08:58;separuvannia;False;72,5;72,519;7;6,959;72,121;72,034;5000;4.965,278;233,328;;
01.12.2020 15:09:10;separuvannia;False;72,5;72,410;7;6,988;72,092;72,005;5000;4.992,766;248,614;;
01.12.2020 15:09:11;separuvannia;False;72,5;72,446;7;6,995;72,121;72,034;5000;4.968,895;251,378;;
01.12.2020 15:09:15;separuvannia;False;72,5;72,504;7;7,024;72,121;72,005;5000;5.009,404;256,936;;
01.12.2020 15:09:16;separuvannia;False;72,5;72,635;7;7,002;72,092;72,005;5000;4.997,106;258,325;;
01.12.2020 15:09:17;separuvannia;False;72,5;72,649;7;7,024;72,092;72,005;5000;5.010,127;259,714;;
01.12.2020 15:09:20;separuvannia;False;72,5;72,678;7;7,024;72,092;72,034;5000;5.003,617;262,498;;
01.12.2020 15:09:31;separuvannia;False;72,5;72,483;7;7,002;72,063;71,962;5000;5.017,361;279,169;;
01.12.2020 15:09:34;separuvannia;False;72,5;72,439;7;6,973;72,056;71,969;5000;5.027,488;281,963;;
01.12.2020 15:09:35;separuvannia;False;72,5;72,425;7;6,988;72,092;71,969;5000;5.011,574;283,358;;
01.12.2020 15:09:39;separuvannia;False;72,5;72,324;7;6,966;72,157;71,984;5000;5.006,511;290,300;;
01.12.2020 15:09:50;separuvannia;False;72,5;72,360;7;6,988;72,135;72,078;5000;5.019,531;304,225;;
01.12.2020 15:09:51;separuvannia;False;72,5;72,352;7;6,988;72,128;72,078;5000;4.999,277;305,616;;
01.12.2020 15:09:52;separuvannia;False;72,5;72,389;7;6,988;72,092;72,078;5000;4.997,830;307,004;;
01.12.2020 15:09:55;separuvannia;False;72,5;72,475;7;6,988;72,157;72,041;5000;5.044,126;312,595;;
01.12.2020 15:09:57;separuvannia;False;72,5;72,504;7;7,002;72,208;72,041;5000;4.989,149;315,384;;
01.12.2020 15:09:58;separuvannia;False;72,5;72,519;7;7,002;72,229;72,078;5000;4.962,384;316,765;;
01.12.2020 15:10:09;separuvannia;False;72,5;72,584;7;7,002;72,244;72,215;5000;4.994,937;332,023;;
01.12.2020 15:10:11;separuvannia;False;72,5;72,584;7;7,002;72,201;72,215;5000;5.022,425;334,808;;
01.12.2020 15:10:16;separuvannia;False;72,5;72,584;7;6,995;72,092;72,186;5000;5.008,681;340,393;;
01.12.2020 15:10:18;separuvannia;False;72,5;72,555;7;7,002;72,092;72,106;5000;5.010,127;343,171;;
01.12.2020 15:10:19;separuvannia;False;72,5;72,519;7;7,002;72,063;72,106;5000;5.022,425;344,564;;
01.12.2020 15:10:20;separuvannia;False;72,5;72,519;7;7,002;72,027;72,106;5000;5.032,552;345,961;;
01.12.2020 15:10:29;separuvannia;False;72,5;72,584;7;6,988;72,012;71,933;5000;5.017,361;359,857;;
